id,emotion,original_pred,ko_pred,changed,layer,act_type,knockout_type
A-rage-03,rage,anger,anger,false,1,m,random
A-rage-04,rage,anger,anger,false,1,m,random
A-rage-05,rage,anger,anger,false,1,m,random
A-rage-06,rage,anger,anger,false,1,m,random
A-rage-07,rage,anger,anger,false,1,m,random
A-rage-08,rage,anger,anger,false,1,m,random
A-rage-09,rage,anger,anger,false,1,m,random
A-rage-10,rage,anger,anger,false,1,m,random
A-terror-01,terror,fear,fear,false,1,m,random
A-terror-02,terror,fear,fear,false,1,m,random
A-terror-03,terror,fear,fear,false,1,m,random
A-terror-04,terror,fear,fear,false,1,m,random
A-terror-05,terror,anger,anger,false,1,m,random
A-terror-06,terror,fear,fear,false,1,m,random
A-terror-07,terror,fear,fear,false,1,m,random
A-terror-08,terror,fear,fear,false,1,m,random
A-terror-09,terror,fear,fear,false,1,m,random
A-terror-10,terror,fear,fear,false,1,m,random
A-vigilance-01,vigilance,fear,fear,false,1,m,random
A-vigilance-02,vigilance,anxiety,anxiety,false,1,m,random
A-vigilance-03,vigilance,fear,fear,false,1,m,random
A-vigilance-04,vigilance,anxiety,anxiety,false,1,m,random
A-vigilance-05,vigilance,anxiety,anxiety,false,1,m,random
A-vigilance-06,vigilance,anxiety,anxiety,false,1,m,random
A-vigilance-07,vigilance,anxiety,anxiety,false,1,m,random
A-vigilance-08,vigilance,relief,relief,false,1,m,random
A-vigilance-09,vigilance,anxiety,anxiety,false,1,m,random
A-vigilance-10,vigilance,anxiety,anxiety,false,1,m,random
A-admiration-01,admiration,trust,trust,false,2,m,random
A-admiration-02,admiration,trust,trust,false,2,m,random
A-admiration-03,admiration,trust,trust,false,2,m,random
A-admiration-04,admiration,trust,trust,false,2,m,random
A-admiration-05,admiration,trust,trust,false,2,m,random
A-admiration-06,admiration,trust,trust,false,2,m,random
A-admiration-07,admiration,trust,trust,false,2,m,random
A-admiration-08,admiration,trust,trust,false,2,m,random
A-admiration-09,admiration,anger,anger,false,2,m,random
A-admiration-10,admiration,trust,trust,false,2,m,random
A-amazement-01,amazement,surprise,surprise,false,2,m,random
A-amazement-02,amazement,surprise,surprise,false,2,m,random
A-amazement-03,amazement,surprise,surprise,false,2,m,random
A-amazement-04,amazement,surprise,surprise,false,2,m,random
A-amazement-05,amazement,surprise,surprise,false,2,m,random
A-amazement-06,amazement,fear,fear,false,2,m,random
A-amazement-07,amazement,surprise,surprise,false,2,m,random
A-amazement-08,amazement,joy,joy,false,2,m,random
A-amazement-09,amazement,surprise,surprise,false,2,m,random
A-amazement-10,amazement,surprise,surprise,false,2,m,random
A-ecstasy-01,ecstasy,joy,joy,false,2,m,random
A-ecstasy-02,ecstasy,joy,joy,false,2,m,random
A-ecstasy-03,ecstasy,joy,joy,false,2,m,random
A-ecstasy-04,ecstasy,joy,joy,false,2,m,random
A-ecstasy-05,ecstasy,joy,joy,false,2,m,random
A-ecstasy-06,ecstasy,joy,joy,false,2,m,random
A-ecstasy-07,ecstasy,joy,joy,false,2,m,random
A-ecstasy-08,ecstasy,joy,joy,false,2,m,random
A-ecstasy-09,ecstasy,delight,delight,false,2,m,random
A-ecstasy-10,ecstasy,joy,joy,false,2,m,random
A-grief-01,grief,sadness,sadness,false,2,m,random
A-grief-02,grief,anger,anger,false,2,m,random
A-grief-03,grief,sadness,sadness,false,2,m,random
A-grief-04,grief,sadness,sadness,false,2,m,random
A-grief-05,grief,sadness,sadness,false,2,m,random
A-grief-06,grief,sadness,sadness,false,2,m,random
A-grief-07,grief,sadness,sadness,false,2,m,random
A-grief-08,grief,sadness,sadness,false,2,m,random
A-grief-09,grief,sadness,sadness,false,2,m,random
A-grief-10,grief,sadness,sadness,false,2,m,random
A-loathing-01,loathing,disgust,disgust,false,2,m,random
A-loathing-02,loathing,disgust,disgust,false,2,m,random
A-loathing-03,loathing,anger,anger,false,2,m,random
A-loathing-04,loathing,disgust,disgust,false,2,m,random
A-loathing-05,loathing,disgust,disgust,false,2,m,random
A-loathing-06,loathing,disgust,disgust,false,2,m,random
A-loathing-07,loathing,anger,disgust,true,2,m,random
A-loathing-08,loathing,disgust,disgust,false,2,m,random
A-loathing-09,loathing,disgust,disgust,false,2,m,random
A-loathing-10,loathing,disgust,disgust,false,2,m,random
A-rage-01,rage,anger,anger,false,2,m,random
A-rage-02,rage,anger,anger,false,2,m,random
A-rage-03,rage,anger,anger,false,2,m,random
A-rage-04,rage,anger,anger,false,2,m,random
A-rage-05,rage,anger,anger,false,2,m,random
A-rage-06,rage,anger,anger,false,2,m,random
A-rage-07,rage,anger,anger,false,2,m,random
A-rage-08,rage,anger,anger,false,2,m,random
A-rage-09,rage,anger,anger,false,2,m,random
A-rage-10,rage,anger,anger,false,2,m,random
A-terror-01,terror,fear,fear,false,2,m,random
A-terror-02,terror,fear,fear,false,2,m,random
A-terror-03,terror,fear,fear,false,2,m,random
A-terror-04,terror,fear,fear,false,2,m,random
A-terror-05,terror,anger,anger,false,2,m,random
A-terror-06,terror,fear,fear,false,2,m,random
A-terror-07,terror,fear,fear,false,2,m,random
A-terror-08,terror,fear,fear,false,2,m,random
A-terror-09,terror,fear,fear,false,2,m,random
A-terror-10,terror,fear,fear,false,2,m,random
A-vigilance-01,vigilance,fear,fear,false,2,m,random
A-vigilance-02,vigilance,anxiety,anxiety,false,2,m,random
A-vigilance-03,vigilance,fear,fear,false,2,m,random
A-vigilance-04,vigilance,anxiety,anxiety,false,2,m,random
A-vigilance-05,vigilance,anxiety,anxiety,false,2,m,random
A-vigilance-06,vigilance,anxiety,anxiety,false,2,m,random
A-vigilance-07,vigilance,anxiety,anxiety,false,2,m,random
A-vigilance-08,vigilance,relief,relief,false,2,m,random
A-vigilance-09,vigilance,anxiety,anxiety,false,2,m,random
A-vigilance-10,vigilance,anxiety,anxiety,false,2,m,random
A-admiration-01,admiration,trust,trust,false,3,m,random
A-admiration-02,admiration,trust,trust,false,3,m,random
A-admiration-03,admiration,trust,trust,false,3,m,random
A-admiration-04,admiration,trust,trust,false,3,m,random
A-admiration-05,admiration,trust,trust,false,3,m,random
A-admiration-06,admiration,trust,trust,false,3,m,random
A-admiration-07,admiration,trust,trust,false,3,m,random
A-admiration-08,admiration,trust,trust,false,3,m,random
A-admiration-09,admiration,anger,anger,false,3,m,random
A-admiration-10,admiration,trust,trust,false,3,m,random
A-amazement-01,amazement,surprise,surprise,false,3,m,random
A-amazement-02,amazement,surprise,surprise,false,3,m,random
A-amazement-03,amazement,surprise,surprise,false,3,m,random
A-amazement-04,amazement,surprise,surprise,false,3,m,random
A-amazement-05,amazement,surprise,surprise,false,3,m,random
A-amazement-06,amazement,fear,fear,false,3,m,random
A-amazement-07,amazement,surprise,surprise,false,3,m,random
A-amazement-08,amazement,joy,surprise,true,3,m,random
A-amazement-09,amazement,surprise,surprise,false,3,m,random
A-amazement-10,amazement,surprise,surprise,false,3,m,random
A-ecstasy-01,ecstasy,joy,joy,false,3,m,random
A-ecstasy-02,ecstasy,joy,joy,false,3,m,random
A-ecstasy-03,ecstasy,joy,joy,false,3,m,random
A-ecstasy-04,ecstasy,joy,joy,false,3,m,random
A-ecstasy-05,ecstasy,joy,joy,false,3,m,random
A-ecstasy-06,ecstasy,joy,joy,false,3,m,random
A-ecstasy-07,ecstasy,joy,joy,false,3,m,random
A-ecstasy-08,ecstasy,joy,joy,false,3,m,random
A-ecstasy-09,ecstasy,delight,delight,false,3,m,random
A-ecstasy-10,ecstasy,joy,joy,false,3,m,random
A-grief-01,grief,sadness,sadness,false,3,m,random
A-grief-02,grief,anger,anger,false,3,m,random
A-grief-03,grief,sadness,sadness,false,3,m,random
A-grief-04,grief,sadness,sadness,false,3,m,random
A-grief-05,grief,sadness,sadness,false,3,m,random
A-grief-06,grief,sadness,sadness,false,3,m,random
A-grief-07,grief,sadness,sadness,false,3,m,random
A-grief-08,grief,sadness,sadness,false,3,m,random
A-grief-09,grief,sadness,sadness,false,3,m,random
A-grief-10,grief,sadness,sadness,false,3,m,random
A-loathing-01,loathing,disgust,disgust,false,3,m,random
A-loathing-02,loathing,disgust,disgust,false,3,m,random
A-loathing-03,loathing,anger,anger,false,3,m,random
A-loathing-04,loathing,disgust,disgust,false,3,m,random
A-loathing-05,loathing,disgust,disgust,false,3,m,random
A-loathing-06,loathing,disgust,disgust,false,3,m,random
A-loathing-07,loathing,anger,anger,false,3,m,random
A-loathing-08,loathing,disgust,disgust,false,3,m,random
A-loathing-09,loathing,disgust,disgust,false,3,m,random
A-loathing-10,loathing,disgust,disgust,false,3,m,random
A-rage-01,rage,anger,anger,false,3,m,random
A-rage-02,rage,anger,anger,false,3,m,random
A-rage-03,rage,anger,anger,false,3,m,random
A-rage-04,rage,anger,anger,false,3,m,random
A-rage-05,rage,anger,anger,false,3,m,random
A-rage-06,rage,anger,anger,false,3,m,random
A-rage-07,rage,anger,anger,false,3,m,random
A-rage-08,rage,anger,anger,false,3,m,random
A-rage-09,rage,anger,anger,false,3,m,random
A-rage-10,rage,anger,anger,false,3,m,random
A-terror-01,terror,fear,fear,false,3,m,random
A-terror-02,terror,fear,fear,false,3,m,random
A-terror-03,terror,fear,fear,false,3,m,random
A-terror-04,terror,fear,fear,false,3,m,random
A-terror-05,terror,anger,anger,false,3,m,random
A-terror-06,terror,fear,fear,false,3,m,random
A-terror-07,terror,fear,fear,false,3,m,random
A-terror-08,terror,fear,fear,false,3,m,random
A-terror-09,terror,fear,fear,false,3,m,random
A-terror-10,terror,fear,fear,false,3,m,random
A-vigilance-01,vigilance,fear,fear,false,3,m,random
A-vigilance-02,vigilance,anxiety,anxiety,false,3,m,random
A-vigilance-03,vigilance,fear,fear,false,3,m,random
A-vigilance-04,vigilance,anxiety,anxiety,false,3,m,random
A-vigilance-05,vigilance,anxiety,anxiety,false,3,m,random
A-vigilance-06,vigilance,anxiety,anxiety,false,3,m,random
A-vigilance-07,vigilance,anxiety,anxiety,false,3,m,random
A-vigilance-08,vigilance,relief,relief,false,3,m,random
A-vigilance-09,vigilance,anxiety,anxiety,false,3,m,random
A-vigilance-10,vigilance,anxiety,anxiety,false,3,m,random
A-admiration-01,admiration,trust,trust,false,4,m,random
A-admiration-02,admiration,trust,trust,false,4,m,random
A-admiration-03,admiration,trust,trust,false,4,m,random
A-admiration-04,admiration,trust,trust,false,4,m,random
A-admiration-05,admiration,trust,trust,false,4,m,random
A-admiration-06,admiration,trust,trust,false,4,m,random
A-admiration-07,admiration,trust,trust,false,4,m,random
A-admiration-08,admiration,trust,trust,false,4,m,random
A-admiration-09,admiration,anger,anger,false,4,m,random
A-admiration-10,admiration,trust,trust,false,4,m,random
A-amazement-01,amazement,surprise,surprise,false,4,m,random
A-amazement-02,amazement,surprise,surprise,false,4,m,random
A-amazement-03,amazement,surprise,surprise,false,4,m,random
A-amazement-04,amazement,surprise,surprise,false,4,m,random
A-amazement-05,amazement,surprise,surprise,false,4,m,random
A-amazement-06,amazement,fear,fear,false,4,m,random
A-amazement-07,amazement,surprise,surprise,false,4,m,random
A-amazement-08,amazement,joy,surprise,true,4,m,random
A-amazement-09,amazement,surprise,surprise,false,4,m,random
A-amazement-10,amazement,surprise,surprise,false,4,m,random
A-ecstasy-01,ecstasy,joy,joy,false,4,m,random
A-ecstasy-02,ecstasy,joy,joy,false,4,m,random
A-ecstasy-03,ecstasy,joy,joy,false,4,m,random
A-ecstasy-04,ecstasy,joy,joy,false,4,m,random
A-ecstasy-05,ecstasy,joy,joy,false,4,m,random
A-ecstasy-06,ecstasy,joy,joy,false,4,m,random
A-ecstasy-07,ecstasy,joy,joy,false,4,m,random
A-ecstasy-08,ecstasy,joy,joy,false,4,m,random
A-ecstasy-09,ecstasy,delight,delight,false,4,m,random
A-ecstasy-10,ecstasy,joy,joy,false,4,m,random
A-grief-01,grief,sadness,sadness,false,4,m,random
A-grief-02,grief,anger,sadness,true,4,m,random
A-grief-03,grief,sadness,sadness,false,4,m,random
A-grief-04,grief,sadness,sadness,false,4,m,random
A-grief-05,grief,sadness,sadness,false,4,m,random
A-grief-06,grief,sadness,sadness,false,4,m,random
A-grief-07,grief,sadness,sadness,false,4,m,random
A-grief-08,grief,sadness,sadness,false,4,m,random
A-grief-09,grief,sadness,sadness,false,4,m,random
A-grief-10,grief,sadness,sadness,false,4,m,random
A-loathing-01,loathing,disgust,disgust,false,4,m,random
A-loathing-02,loathing,disgust,disgust,false,4,m,random
A-loathing-03,loathing,anger,anger,false,4,m,random
A-loathing-04,loathing,disgust,disgust,false,4,m,random
A-loathing-05,loathing,disgust,disgust,false,4,m,random
A-loathing-06,loathing,disgust,disgust,false,4,m,random
A-loathing-07,loathing,anger,anger,false,4,m,random
A-loathing-08,loathing,disgust,disgust,false,4,m,random
A-loathing-09,loathing,disgust,disgust,false,4,m,random
A-loathing-10,loathing,disgust,disgust,false,4,m,random
A-rage-01,rage,anger,anger,false,4,m,random
A-rage-02,rage,anger,anger,false,4,m,random
A-rage-03,rage,anger,anger,false,4,m,random
A-rage-04,rage,anger,anger,false,4,m,random
A-rage-05,rage,anger,anger,false,4,m,random
A-rage-06,rage,anger,anger,false,4,m,random
A-rage-07,rage,anger,anger,false,4,m,random
A-rage-08,rage,anger,anger,false,4,m,random
A-rage-09,rage,anger,anger,false,4,m,random
A-rage-10,rage,anger,anger,false,4,m,random
A-terror-01,terror,fear,fear,false,4,m,random
A-terror-02,terror,fear,fear,false,4,m,random
A-terror-03,terror,fear,fear,false,4,m,random
A-terror-04,terror,fear,fear,false,4,m,random
A-terror-05,terror,anger,anger,false,4,m,random
A-terror-06,terror,fear,fear,false,4,m,random
A-terror-07,terror,fear,fear,false,4,m,random
A-terror-08,terror,fear,fear,false,4,m,random
A-terror-09,terror,fear,fear,false,4,m,random
A-terror-10,terror,fear,fear,false,4,m,random
A-vigilance-01,vigilance,fear,fear,false,4,m,random
A-vigilance-02,vigilance,anxiety,anxiety,false,4,m,random
A-vigilance-03,vigilance,fear,fear,false,4,m,random
A-vigilance-04,vigilance,anxiety,anxiety,false,4,m,random
A-vigilance-05,vigilance,anxiety,anxiety,false,4,m,random
A-vigilance-06,vigilance,anxiety,anxiety,false,4,m,random
A-vigilance-07,vigilance,anxiety,anxiety,false,4,m,random
A-vigilance-08,vigilance,relief,relief,false,4,m,random
A-vigilance-09,vigilance,anxiety,anxiety,false,4,m,random
A-vigilance-10,vigilance,anxiety,anxiety,false,4,m,random
A-admiration-01,admiration,trust,trust,false,5,m,random
A-admiration-02,admiration,trust,trust,false,5,m,random
A-admiration-03,admiration,trust,trust,false,5,m,random
A-admiration-04,admiration,trust,trust,false,5,m,random
A-admiration-05,admiration,trust,trust,false,5,m,random
A-admiration-06,admiration,trust,trust,false,5,m,random
A-admiration-07,admiration,trust,trust,false,5,m,random
A-admiration-08,admiration,trust,trust,false,5,m,random
A-admiration-09,admiration,anger,anger,false,5,m,random
A-admiration-10,admiration,trust,trust,false,5,m,random
A-amazement-01,amazement,surprise,surprise,false,5,m,random
A-amazement-02,amazement,surprise,surprise,false,5,m,random
A-amazement-03,amazement,surprise,surprise,false,5,m,random
A-amazement-04,amazement,surprise,surprise,false,5,m,random
A-amazement-05,amazement,surprise,surprise,false,5,m,random
A-amazement-06,amazement,fear,fear,false,5,m,random
A-amazement-07,amazement,surprise,surprise,false,5,m,random
A-amazement-08,amazement,joy,joy,false,5,m,random
A-amazement-09,amazement,surprise,surprise,false,5,m,random
A-amazement-10,amazement,surprise,surprise,false,5,m,random
A-ecstasy-01,ecstasy,joy,joy,false,5,m,random
A-ecstasy-02,ecstasy,joy,joy,false,5,m,random
A-ecstasy-03,ecstasy,joy,joy,false,5,m,random
A-ecstasy-04,ecstasy,joy,joy,false,5,m,random
A-ecstasy-05,ecstasy,joy,joy,false,5,m,random
A-ecstasy-06,ecstasy,joy,joy,false,5,m,random
A-ecstasy-07,ecstasy,joy,joy,false,5,m,random
A-ecstasy-08,ecstasy,joy,joy,false,5,m,random
A-ecstasy-09,ecstasy,delight,delight,false,5,m,random
A-ecstasy-10,ecstasy,joy,joy,false,5,m,random
A-grief-01,grief,sadness,sadness,false,5,m,random
A-grief-02,grief,anger,sadness,true,5,m,random
A-grief-03,grief,sadness,sadness,false,5,m,random
A-grief-04,grief,sadness,sadness,false,5,m,random
A-grief-05,grief,sadness,sadness,false,5,m,random
A-grief-06,grief,sadness,sadness,false,5,m,random
A-grief-07,grief,sadness,sadness,false,5,m,random
A-grief-08,grief,sadness,sadness,false,5,m,random
A-grief-09,grief,sadness,sadness,false,5,m,random
A-grief-10,grief,sadness,sadness,false,5,m,random
A-loathing-01,loathing,disgust,disgust,false,5,m,random
A-loathing-02,loathing,disgust,disgust,false,5,m,random
A-loathing-03,loathing,anger,anger,false,5,m,random
A-loathing-04,loathing,disgust,disgust,false,5,m,random
A-loathing-05,loathing,disgust,disgust,false,5,m,random
A-loathing-06,loathing,disgust,disgust,false,5,m,random
A-loathing-07,loathing,anger,disgust,true,5,m,random
A-loathing-08,loathing,disgust,disgust,false,5,m,random
A-loathing-09,loathing,disgust,disgust,false,5,m,random
A-loathing-10,loathing,disgust,disgust,false,5,m,random
A-rage-01,rage,anger,anger,false,5,m,random
A-rage-02,rage,anger,anger,false,5,m,random
A-rage-03,rage,anger,anger,false,5,m,random
A-rage-04,rage,anger,anger,false,5,m,random
A-rage-05,rage,anger,anger,false,5,m,random
A-rage-06,rage,anger,anger,false,5,m,random
A-rage-07,rage,anger,anger,false,5,m,random
A-rage-08,rage,anger,anger,false,5,m,random
A-rage-09,rage,anger,anger,false,5,m,random
A-rage-10,rage,anger,anger,false,5,m,random
A-terror-01,terror,fear,fear,false,5,m,random
A-terror-02,terror,fear,fear,false,5,m,random
A-terror-03,terror,fear,fear,false,5,m,random
A-terror-04,terror,fear,fear,false,5,m,random
A-terror-05,terror,anger,anger,false,5,m,random
A-terror-06,terror,fear,fear,false,5,m,random
A-terror-07,terror,fear,fear,false,5,m,random
A-terror-08,terror,fear,fear,false,5,m,random
A-terror-09,terror,fear,fear,false,5,m,random
A-terror-10,terror,fear,fear,false,5,m,random
A-vigilance-01,vigilance,fear,fear,false,5,m,random
A-vigilance-02,vigilance,anxiety,anxiety,false,5,m,random
A-vigilance-03,vigilance,fear,fear,false,5,m,random
A-vigilance-04,vigilance,anxiety,anxiety,false,5,m,random
A-vigilance-05,vigilance,anxiety,anxiety,false,5,m,random
A-vigilance-06,vigilance,anxiety,anxiety,false,5,m,random
A-vigilance-07,vigilance,anxiety,anxiety,false,5,m,random
A-vigilance-08,vigilance,relief,relief,false,5,m,random
A-vigilance-09,vigilance,anxiety,anxiety,false,5,m,random
A-vigilance-10,vigilance,anxiety,anxiety,false,5,m,random
A-admiration-01,admiration,trust,trust,false,6,m,random
A-admiration-02,admiration,trust,trust,false,6,m,random
A-admiration-03,admiration,trust,trust,false,6,m,random
A-admiration-04,admiration,trust,trust,false,6,m,random
A-admiration-05,admiration,trust,trust,false,6,m,random
A-admiration-06,admiration,trust,trust,false,6,m,random
A-admiration-07,admiration,trust,trust,false,6,m,random
A-admiration-08,admiration,trust,trust,false,6,m,random
A-admiration-09,admiration,anger,anger,false,6,m,random
A-admiration-10,admiration,trust,trust,false,6,m,random
A-amazement-01,amazement,surprise,surprise,false,6,m,random
A-amazement-02,amazement,surprise,surprise,false,6,m,random
A-amazement-03,amazement,surprise,surprise,false,6,m,random
A-amazement-04,amazement,surprise,surprise,false,6,m,random
A-amazement-05,amazement,surprise,surprise,false,6,m,random
A-amazement-06,amazement,fear,fear,false,6,m,random
A-amazement-07,amazement,surprise,surprise,false,6,m,random
A-amazement-08,amazement,joy,surprise,true,6,m,random
A-amazement-09,amazement,surprise,surprise,false,6,m,random
A-amazement-10,amazement,surprise,surprise,false,6,m,random
A-ecstasy-01,ecstasy,joy,joy,false,6,m,random
A-ecstasy-02,ecstasy,joy,joy,false,6,m,random
A-ecstasy-03,ecstasy,joy,joy,false,6,m,random
A-ecstasy-04,ecstasy,joy,joy,false,6,m,random
A-ecstasy-05,ecstasy,joy,joy,false,6,m,random
A-ecstasy-06,ecstasy,joy,joy,false,6,m,random
A-ecstasy-07,ecstasy,joy,joy,false,6,m,random
A-ecstasy-08,ecstasy,joy,joy,false,6,m,random
A-ecstasy-09,ecstasy,delight,delight,false,6,m,random
A-ecstasy-10,ecstasy,joy,joy,false,6,m,random
A-grief-01,grief,sadness,sadness,false,6,m,random
A-grief-02,grief,anger,sadness,true,6,m,random
A-grief-03,grief,sadness,sadness,false,6,m,random
A-grief-04,grief,sadness,sadness,false,6,m,random
A-grief-05,grief,sadness,sadness,false,6,m,random
