layer,head,norm_depth,seta_emo_kw_prop,setb_emo_kw_prop,emo_sensitivity
3,15,0.0952,0.0,0.0,0.0
4,0,0.119,0.0,0.0,0.0
4,1,0.119,0.0,0.0,0.0
4,2,0.119,0.0,0.0,0.0
4,3,0.119,0.0,0.0,0.0
4,4,0.119,0.08749999850988388,0.0,0.08749999850988388
4,5,0.119,0.0,0.0,0.0
4,6,0.119,0.0,0.0,0.0
4,7,0.119,0.0,0.0,0.0
4,8,0.119,0.0,0.0,0.0
4,9,0.119,0.0,0.0,0.0
4,10,0.119,0.0,0.0,0.0
4,11,0.119,0.0,0.0,0.0
4,12,0.119,0.0,0.0,0.0
4,13,0.119,0.0,0.0,0.0
4,14,0.119,0.0,0.0,0.0
4,15,0.119,0.0,0.0,0.0
5,0,0.1429,0.0,0.0,0.0
5,1,0.1429,0.0,0.0833333358168602,-0.0833333358168602
5,2,0.1429,0.0,0.0,0.0
5,3,0.1429,0.0,0.0,0.0
5,4,0.1429,0.0,0.0,0.0
5,5,0.1429,0.0,0.0,0.0
5,6,0.1429,0.0,0.0,0.0
5,7,0.1429,0.0,0.0,0.0
5,8,0.1429,0.0,0.0,0.0
5,9,0.1429,0.0,0.0,0.0
5,10,0.1429,0.0,0.0,0.0
5,11,0.1429,0.0,0.0,0.0
5,12,0.1429,0.0,0.0,0.0
5,13,0.1429,0.0,0.0,0.0
5,14,0.1429,0.0,0.0,0.0
5,15,0.1429,0.0,0.0,0.0
6,0,0.1667,0.0,0.0,0.0
6,1,0.1667,0.0,0.0,0.0
6,2,0.1667,0.0,0.0,0.0
6,3,0.1667,0.0,0.0,0.0
6,4,0.1667,0.0,0.0,0.0
6,5,0.1667,0.0,0.0,0.0
6,6,0.1667,0.0,0.0,0.0
6,7,0.1667,0.0,0.0,0.0
6,8,0.1667,0.0,0.0,0.0
6,9,0.1667,0.0,0.0,0.0
6,10,0.1667,0.0,0.0,0.0
6,11,0.1667,0.0,0.0,0.0
6,12,0.1667,0.0,0.0,0.0
6,13,0.1667,0.0,0.0,0.0
6,14,0.1667,0.0,0.0,0.0
6,15,0.1667,0.0,0.0,0.0
7,0,0.1905,0.8125,0.6770833134651184,0.1354166865348816
7,1,0.1905,1.0,1.0,0.0
7,2,0.1905,0.0,0.0,0.0
7,3,0.1905,0.0,0.0,0.0
7,4,0.1905,0.0,0.0,0.0
7,5,0.1905,0.0,0.0,0.0
7,6,0.1905,0.0,0.0,0.0
7,7,0.1905,0.0,0.0,0.0
7,8,0.1905,0.0,0.0,0.0
7,9,0.1905,0.0,0.0,0.0
7,10,0.1905,0.0,0.0,0.0
7,11,0.1905,0.0,0.0,0.0
7,12,0.1905,0.0,0.0,0.0
7,13,0.1905,0.0,0.0,0.0
7,14,0.1905,0.0,0.0,0.0
7,15,0.1905,0.0,0.0,0.0
8,0,0.2143,0.0,0.0,0.0
8,1,0.2143,0.0,0.0,0.0
8,2,0.2143,0.0,0.0,0.0
8,3,0.2143,0.0,0.0,0.0
8,4,0.2143,0.0,0.0,0.0
8,5,0.2143,0.0,0.0,0.0
8,6,0.2143,0.0,0.0,0.0
8,7,0.2143,0.0,0.0,0.0
8,8,0.2143,0.0,0.0,0.0
8,9,0.2143,0.0,0.0,0.0
8,10,0.2143,0.012500000186264515,0.0,0.012500000186264515
8,11,0.2143,0.0,0.0,0.0
8,12,0.2143,0.0,0.0,0.0
8,13,0.2143,0.0,0.0,0.0
8,14,0.2143,0.0,0.0,0.0
8,15,0.2143,0.0,0.0,0.0
9,0,0.2381,0.0,0.0,0.0
9,1,0.2381,0.0,0.0,0.0
9,2,0.2381,0.0,0.0,0.0
9,3,0.2381,0.0,0.0,0.0
9,4,0.2381,0.0,0.0,0.0
9,5,0.2381,0.0,0.0,0.0
9,6,0.2381,0.0,0.0,0.0
9,7,0.2381,0.0,0.0,0.0
9,8,0.2381,0.0,0.0,0.0
9,9,0.2381,0.0,0.0,0.0
9,10,0.2381,0.0,0.0,0.0
9,11,0.2381,0.0,0.0,0.0
9,12,0.2381,0.0,0.0,0.0
9,13,0.2381,0.0,0.0,0.0
9,14,0.2381,0.0,0.0,0.0
9,15,0.2381,0.0,0.0,0.0
10,0,0.2619,0.0,0.0,0.0
10,1,0.2619,0.0,0.0,0.0
10,2,0.2619,0.0,0.0,0.0
10,3,0.2619,0.02500000037252903,0.0,0.02500000037252903
10,4,0.2619,0.0,0.0,0.0
10,5,0.2619,0.0,0.0,0.0
10,6,0.2619,0.0,0.0,0.0
10,7,0.2619,0.0,0.0,0.0
10,8,0.2619,0.03750000149011612,0.0,0.03750000149011612
10,9,0.2619,0.0,0.0,0.0
10,10,0.2619,0.0,0.0,0.0
10,11,0.2619,0.0,0.0,0.0
10,12,0.2619,0.0,0.0,0.0
10,13,0.2619,0.0,0.0,0.0
10,14,0.2619,0.0,0.0,0.0
10,15,0.2619,0.0,0.0,0.0
11,0,0.2857,0.0,0.0,0.0
11,1,0.2857,0.0,0.0,0.0
11,2,0.2857,0.0,0.0,0.0
11,3,0.2857,0.0,0.0,0.0
11,4,0.2857,0.0,0.0,0.0
11,5,0.2857,0.0,0.0,0.0
11,6,0.2857,0.0,0.0,0.0
11,7,0.2857,0.0,0.0,0.0
11,8,0.2857,0.0,0.0,0.0
11,9,0.2857,0.0,0.0,0.0
11,10,0.2857,0.0,0.0,0.0
11,11,0.2857,0.0,0.0,0.0
11,12,0.2857,0.0,0.0,0.0
11,13,0.2857,0.0,0.0,0.0
11,14,0.2857,0.0,0.0,0.0
11,15,0.2857,0.0,0.0,0.0
12,0,0.3095,0.0,0.0,0.0
12,1,0.3095,0.0,0.0,0.0
12,2,0.3095,0.05000000074505806,0.0,0.05000000074505806
12,3,0.3095,0.0,0.0,0.0
12,4,0.3095,0.0,0.0,0.0
12,5,0.3095,0.0,0.0,0.0
12,6,0.3095,0.0625,0.0,0.0625
12,7,0.3095,0.0,0.0,0.0
12,8,0.3095,0.02500000037252903,0.0,0.02500000037252903
12,9,0.3095,0.0,0.0,0.0
12,10,0.3095,0.0,0.0,0.0
12,11,0.3095,0.0,0.0,0.0
12,12,0.3095,0.0,0.0,0.0
12,13,0.3095,0.0,0.0,0.0
12,14,0.3095,0.0,0.0,0.0
12,15,0.3095,0.0,0.0,0.0
13,0,0.3333,0.02500000037252903,0.02083333395421505,0.00416666641831398
13,1,0.3333,0.0,0.0,0.0
13,2,0.3333,0.0,0.0,0.0
13,3,0.3333,0.0,0.0,0.0
13,4,0.3333,0.0,0.0,0.0
13,5,0.3333,0.0,0.0,0.0
13,6,0.3333,0.0,0.0,0.0
13,7,0.3333,0.0,0.0,0.0
13,8,0.3333,0.0,0.0,0.0
13,9,0.3333,0.0,0.0,0.0
13,10,0.3333,0.0,0.0,0.0
13,11,0.3333,0.012500000186264515,0.0,0.012500000186264515
13,12,0.3333,0.0,0.0,0.0
13,13,0.3333,0.0,0.0,0.0
13,14,0.3333,0.0,0.0,0.0
13,15,0.3333,0.0,0.0,0.0
14,0,0.3571,0.0,0.0,0.0
14,1,0.3571,0.0,0.0,0.0
14,2,0.3571,0.0,0.0,0.0
14,3,0.3571,0.0,0.0,0.0
14,4,0.3571,0.0,0.0,0.0
14,5,0.3571,0.0,0.0,0.0
14,6,0.3571,0.0,0.0,0.0
14,7,0.3571,0.0,0.0,0.0
14,8,0.3571,0.0,0.0,0.0
14,9,0.3571,0.0,0.0,0.0
14,10,0.3571,0.0,0.0,0.0
14,11,0.3571,0.0,0.0,0.0
14,12,0.3571,1.0,1.0,0.0
14,13,0.3571,0.2874999940395355,0.0,0.2874999940395355
14,14,0.3571,0.0,0.0,0.0
14,15,0.3571,0.0,0.0,0.0
15,0,0.381,0.0,0.0,0.0
15,1,0.381,0.0,0.0,0.0
15,2,0.381,0.0,0.0,0.0
15,3,0.381,0.737500011920929,0.21875,0.518750011920929
15,4,0.381,0.05000000074505806,0.0520833320915699,-0.002083331346511841
15,5,0.381,0.0,0.0,0.0
15,6,0.381,0.0,0.0,0.0
15,7,0.381,0.0,0.0,0.0
15,8,0.381,0.012500000186264515,0.0,0.012500000186264515
15,9,0.381,0.012500000186264515,0.0,0.012500000186264515
15,10,0.381,0.7250000238418579,0.53125,0.1937500238418579
15,11,0.381,0.0,0.0,0.0
15,12,0.381,0.20000000298023224,0.0,0.20000000298023224
15,13,0.381,0.125,0.0,0.125
15,14,0.381,0.0,0.0,0.0
15,15,0.381,0.0,0.0,0.0
16,0,0.4048,0.0,0.0,0.0
16,1,0.4048,0.0,0.0,0.0
16,2,0.4048,0.0,0.0,0.0
16,3,0.4048,0.11249999701976776,0.0520833320915699,0.06041666492819786
16,4,0.4048,0.0,0.0,0.0
16,5,0.4048,0.0,0.0,0.0
16,6,0.4048,0.0,0.0,0.0
16,7,0.4048,0.0,0.0,0.0
16,8,0.4048,0.0,0.0,0.0
16,9,0.4048,0.0,0.0,0.0
16,10,0.4048,0.11249999701976776,0.0,0.11249999701976776
16,11,0.4048,0.10000000149011612,0.0,0.10000000149011612
16,12,0.4048,0.0,0.0,0.0
16,13,0.4048,0.0,0.0,0.0
16,14,0.4048,0.1875,0.0,0.1875
16,15,0.4048,0.0,0.0,0.0
17,0,0.4286,0.0,0.0,0.0
17,1,0.4286,0.0,0.0,0.0
17,2,0.4286,0.0,0.0,0.0
17,3,0.4286,0.0,0.0,0.0
17,4,0.4286,0.0,0.0,0.0
17,5,0.4286,0.6875,0.5104166865348816,0.1770833134651184
17,6,0.4286,0.5874999761581421,0.010416666977107525,0.5770832896232605
17,7,0.4286,0.0,0.0,0.0
17,8,0.4286,0.012500000186264515,0.0,0.012500000186264515
17,9,0.4286,0.125,0.0,0.125
17,10,0.4286,0.0,0.0,0.0
17,11,0.4286,0.0,0.0,0.0
17,12,0.4286,0.0,0.0,0.0
17,13,0.4286,0.0,0.0,0.0
17,14,0.4286,0.0,0.0,0.0
17,15,0.4286,0.012500000186264515,0.0,0.012500000186264515
18,0,0.4524,0.0,0.0,0.0
18,1,0.4524,0.0,0.0,0.0
18,2,0.4524,0.0,0.0,0.0
18,3,0.4524,0.4375,0.0,0.4375
18,4,0.4524,0.16249999403953552,0.010416666977107525,0.15208332240581512
18,5,0.4524,0.6499999761581421,0.010416666977107525,0.6395832896232605
18,6,0.4524,0.012500000186264515,0.0,0.012500000186264515
18,7,0.4524,0.0,0.0,0.0
18,8,0.4524,0.0,0.0,0.0
18,9,0.4524,0.0,0.0,0.0
18,10,0.4524,0.0,0.0,0.0
18,11,0.4524,0.0,0.0,0.0
18,12,0.4524,0.22499999403953552,0.0,0.22499999403953552
18,13,0.4524,0.0,0.0,0.0
18,14,0.4524,0.4124999940395355,0.0,0.4124999940395355
18,15,0.4524,0.10000000149011612,0.0,0.10000000149011612
19,0,0.4762,0.012500000186264515,0.0,0.012500000186264515
19,1,0.4762,0.36250001192092896,0.2395833283662796,0.12291668355464935
19,2,0.4762,0.012500000186264515,0.0,0.012500000186264515
19,3,0.4762,0.0,0.0,0.0
19,4,0.4762,0.07500000298023224,0.0,0.07500000298023224
19,5,0.4762,0.0,0.0,0.0
19,6,0.4762,0.0,0.0,0.0
19,7,0.4762,0.0,0.0,0.0
19,8,0.4762,0.5,0.3854166567325592,0.1145833432674408
19,9,0.4762,0.0,0.0,0.0
19,10,0.4762,0.0,0.0,0.0
19,11,0.4762,0.0,0.0,0.0
19,12,0.4762,0.0,0.0,0.0
19,13,0.4762,0.0,0.0,0.0
19,14,0.4762,0.012500000186264515,0.0,0.012500000186264515
19,15,0.4762,0.0,0.0,0.0
20,0,0.5,0.0,0.0,0.0
20,1,0.5,0.0,0.0,0.0
20,2,0.5,0.0,0.0,0.0
20,3,0.5,0.05000000074505806,0.0,0.05000000074505806
20,4,0.5,0.0,0.0,0.0
20,5,0.5,0.0,0.0,0.0
20,6,0.5,0.0,0.0,0.0
20,7,0.5,0.0,0.0,0.0
20,8,0.5,0.987500011920929,1.0,-0.012499988079071045
20,9,0.5,0.550000011920929,0.0,0.550000011920929
20,10,0.5,0.0,0.0,0.0
20,11,0.5,0.05000000074505806,0.0,0.05000000074505806
20,12,0.5,0.0625,0.0,0.0625
20,13,0.5,0.02500000037252903,0.0,0.02500000037252903
20,14,0.5,0.13750000298023224,0.010416666977107525,0.12708333134651184
20,15,0.5,0.0,0.0,0.0
21,0,0.5238,0.0,0.0,0.0
21,1,0.5238,0.0,0.0,0.0
21,2,0.5238,0.0,0.0,0.0
21,3,0.5238,0.012500000186264515,0.0,0.012500000186264515
21,4,0.5238,0.1875,0.010416666977107525,0.1770833283662796
21,5,0.5238,0.7250000238418579,0.4166666567325592,0.3083333671092987
21,6,0.5238,0.0,0.0,0.0
21,7,0.5238,0.15000000596046448,0.0,0.15000000596046448
21,8,0.5238,0.0,0.0,0.0
21,9,0.5238,0.0,0.0,0.0
21,10,0.5238,0.30000001192092896,0.03125,0.26875001192092896
21,11,0.5238,0.0,0.0,0.0
21,12,0.5238,0.0,0.0,0.0
21,13,0.5238,0.0,0.0,0.0
21,14,0.5238,0.0,0.0,0.0
21,15,0.5238,0.0,0.0,0.0
22,0,0.5476,0.0,0.0,0.0
22,1,0.5476,0.11249999701976776,0.0,0.11249999701976776
22,2,0.5476,0.0,0.0,0.0
22,3,0.5476,0.0,0.0,0.0
22,4,0.5476,0.574999988079071,0.1770833283662796,0.39791667461395264
22,5,0.5476,0.4124999940395355,0.0,0.4124999940395355
22,6,0.5476,0.012500000186264515,0.0,0.012500000186264515
22,7,0.5476,0.0,0.0,0.0
22,8,0.5476,0.0,0.0,0.0
22,9,0.5476,0.0,0.0,0.0
22,10,0.5476,0.05000000074505806,0.0,0.05000000074505806
22,11,0.5476,0.0,0.0,0.0
22,12,0.5476,0.1875,0.1354166716337204,0.0520833283662796
22,13,0.5476,0.6625000238418579,0.15625,0.5062500238418579
22,14,0.5476,0.012500000186264515,0.0,0.012500000186264515
22,15,0.5476,0.125,0.0,0.125
23,0,0.5714,0.0,0.0,0.0
23,1,0.5714,0.0,0.0,0.0
23,2,0.5714,0.0625,0.0,0.0625
23,3,0.5714,0.574999988079071,0.02083333395421505,0.5541666746139526
23,4,0.5714,0.0,0.0,0.0
23,5,0.5714,0.0,0.0,0.0
23,6,0.5714,0.08749999850988388,0.0,0.08749999850988388
23,7,0.5714,0.012500000186264515,0.0,0.012500000186264515
23,8,0.5714,0.0,0.0,0.0
23,9,0.5714,0.03750000149011612,0.0416666679084301,-0.00416666641831398
23,10,0.5714,0.0,0.0,0.0
23,11,0.5714,0.0,0.0,0.0
23,12,0.5714,0.05000000074505806,0.0,0.05000000074505806
23,13,0.5714,0.02500000037252903,0.0,0.02500000037252903
23,14,0.5714,0.0625,0.0,0.0625
23,15,0.5714,0.0,0.0,0.0
24,0,0.5952,0.9750000238418579,0.9270833134651184,0.0479167103767395
24,1,0.5952,0.125,0.0,0.125
24,2,0.5952,0.0,0.0,0.0
24,3,0.5952,0.05000000074505806,0.0,0.05000000074505806
24,4,0.5952,0.0,0.0,0.0
24,5,0.5952,0.1875,0.0,0.1875
24,6,0.5952,0.0,0.0,0.0
24,7,0.5952,0.0,0.0,0.0
24,8,0.5952,0.0,0.0,0.0
24,9,0.5952,1.0,1.0,0.0
24,10,0.5952,0.7124999761581421,0.25,0.4624999761581421
24,11,0.5952,0.0,0.0,0.0
24,12,0.5952,0.03750000149011612,0.0,0.03750000149011612
24,13,0.5952,0.0,0.0,0.0
24,14,0.5952,0.0,0.0,0.0
24,15,0.5952,0.0,0.0,0.0
25,0,0.619,0.0,0.0,0.0
25,1,0.619,0.375,0.0,0.375
25,2,0.619,0.0,0.0,0.0
25,3,0.619,0.0,0.0,0.0
25,4,0.619,0.0,0.0,0.0
25,5,0.619,0.0,0.0,0.0
25,6,0.619,0.0,0.0,0.0
25,7,0.619,0.25,0.0,0.25
25,8,0.619,0.05000000074505806,0.0,0.05000000074505806
25,9,0.619,0.08749999850988388,0.010416666977107525,0.07708333432674408
25,10,0.619,0.0625,0.0,0.0625
25,11,0.619,0.0,0.0,0.0
25,12,0.619,0.0,0.0,0.0
25,13,0.619,0.0,0.0,0.0
25,14,0.619,0.02500000037252903,0.0,0.02500000037252903
25,15,0.619,0.699999988079071,0.1666666716337204,0.5333333015441895
26,0,0.6429,0.0625,0.0,0.0625
26,1,0.6429,0.0,0.0,0.0
26,2,0.6429,0.0,0.0,0.0
26,3,0.6429,0.0,0.0,0.0
26,4,0.6429,0.03750000149011612,0.010416666977107525,0.02708333358168602
26,5,0.6429,0.012500000186264515,0.0,0.012500000186264515
26,6,0.6429,0.0,0.0,0.0
26,7,0.6429,0.6625000238418579,0.1354166716337204,0.5270833373069763
26,8,0.6429,0.0,0.0,0.0
26,9,0.6429,0.0,0.0,0.0
26,10,0.6429,0.0,0.0,0.0
26,11,0.6429,0.02500000037252903,0.0,0.02500000037252903
26,12,0.6429,0.05000000074505806,0.0,0.05000000074505806
26,13,0.6429,0.0,0.0,0.0
26,14,0.6429,0.0,0.0,0.0
26,15,0.6429,0.0,0.0,0.0
27,0,0.6667,0.0,0.0,0.0
27,1,0.6667,0.0,0.0,0.0
27,2,0.6667,0.0,0.0,0.0
27,3,0.6667,0.0,0.0,0.0
27,4,0.6667,0.0,0.0,0.0
27,5,0.6667,0.0,0.0,0.0
27,6,0.6667,0.0,0.0,0.0
27,7,0.6667,0.0,0.0,0.0
27,8,0.6667,0.0,0.0,0.0
27,9,0.6667,0.0,0.0,0.0
27,10,0.6667,0.0,0.0,0.0
27,11,0.6667,0.0,0.0,0.0
27,12,0.6667,0.0,0.0,0.0
27,13,0.6667,0.0,0.0,0.0
27,14,0.6667,0.012500000186264515,0.0,0.012500000186264515
27,15,0.6667,0.0,0.0,0.0
28,0,0.6905,0.0,0.0,0.0
28,1,0.6905,0.0,0.0,0.0
28,2,0.6905,0.0,0.0,0.0
28,3,0.6905,0.012500000186264515,0.0,0.012500000186264515
28,4,0.6905,0.3499999940395355,0.0,0.3499999940395355
28,5,0.6905,0.0,0.0,0.0
28,6,0.6905,0.03750000149011612,0.0729166641831398,-0.03541666269302368
28,7,0.6905,0.0,0.0,0.0
28,8,0.6905,0.25,0.0,0.25
28,9,0.6905,0.125,0.0416666679084301,0.0833333283662796
28,10,0.6905,0.4749999940395355,0.125,0.3499999940395355
28,11,0.6905,0.0,0.0,0.0
28,12,0.6905,0.637499988079071,0.0,0.637499988079071
28,13,0.6905,0.9125000238418579,0.15625,0.7562500238418579
28,14,0.6905,0.0,0.0,0.0
28,15,0.6905,0.0,0.0,0.0
29,0,0.7143,0.675000011920929,0.8333333134651184,-0.15833330154418945
29,1,0.7143,0.0,0.0,0.0
29,2,0.7143,0.012500000186264515,0.0625,-0.05000000074505806
29,3,0.7143,0.0,0.0,0.0
29,4,0.7143,0.0,0.0,0.0
29,5,0.7143,0.0,0.0,0.0
29,6,0.7143,0.012500000186264515,0.0,0.012500000186264515
29,7,0.7143,0.10000000149011612,0.0,0.10000000149011612
29,8,0.7143,0.0,0.0,0.0
29,9,0.7143,0.0,0.0,0.0
29,10,0.7143,0.0,0.0,0.0
29,11,0.7143,0.0,0.0,0.0
29,12,0.7143,0.012500000186264515,0.15625,-0.14374999701976776
29,13,0.7143,0.0,0.0,0.0
29,14,0.7143,0.0,0.0,0.0
29,15,0.7143,0.0,0.0,0.0
30,0,0.7381,0.22499999403953552,0.0520833320915699,0.17291666567325592
30,1,0.7381,0.5249999761581421,0.0729166641831398,0.4520833194255829
30,2,0.7381,0.012500000186264515,0.0,0.012500000186264515
30,3,0.7381,0.0,0.0,0.0
30,4,0.7381,0.0,0.0,0.0
30,5,0.7381,0.0,0.0,0.0
30,6,0.7381,0.0,0.0,0.0
30,7,0.7381,0.0,0.0,0.0
30,8,0.7381,0.16249999403953552,0.0,0.16249999403953552
30,9,0.7381,0.574999988079071,0.03125,0.543749988079071
30,10,0.7381,0.0,0.0,0.0
30,11,0.7381,0.0,0.0,0.0
30,12,0.7381,0.0,0.0,0.0
30,13,0.7381,0.3499999940395355,0.0,0.3499999940395355
30,14,0.7381,0.012500000186264515,0.0,0.012500000186264515
30,15,0.7381,0.0,0.0,0.0
31,0,0.7619,0.0,0.0,0.0
31,1,0.7619,0.0,0.0,0.0
31,2,0.7619,0.0,0.0,0.0
31,3,0.7619,0.0,0.0,0.0
31,4,0.7619,0.0,0.0,0.0
31,5,0.7619,0.0,0.0,0.0
31,6,0.7619,0.0,0.0,0.0
31,7,0.7619,0.03750000149011612,0.0,0.03750000149011612
31,8,0.7619,0.17499999701976776,0.0,0.17499999701976776
31,9,0.7619,0.0,0.0,0.0
31,10,0.7619,0.0,0.0,0.0
31,11,0.7619,0.0,0.0,0.0
31,12,0.7619,0.0,0.0,0.0
31,13,0.7619,0.0,0.0,0.0
31,14,0.7619,0.0,0.0,0.0
31,15,0.7619,0.0,0.0,0.0
32,0,0.7857,0.0,0.0,0.0
32,1,0.7857,0.012500000186264515,0.3645833432674408,-0.35208335518836975
32,2,0.7857,0.0,0.0,0.0
32,3,0.7857,0.0,0.0,0.0
32,4,0.7857,0.0,0.0,0.0
32,5,0.7857,0.23749999701976776,0.0,0.23749999701976776
32,6,0.7857,0.15000000596046448,0.2916666567325592,-0.14166665077209473
32,7,0.7857,0.2874999940395355,0.0,0.2874999940395355
32,8,0.7857,0.0,0.0,0.0
32,9,0.7857,0.0,0.0,0.0
32,10,0.7857,0.0,0.0,0.0
32,11,0.7857,0.0,0.0,0.0
32,12,0.7857,0.0,0.0,0.0
32,13,0.7857,0.0,0.0,0.0
32,14,0.7857,0.0,0.0,0.0
32,15,0.7857,0.0,0.0,0.0
33,0,0.8095,0.0,0.0,0.0
33,1,0.8095,0.0,0.0,0.0
33,2,0.8095,0.0,0.0,0.0
33,3,0.8095,0.0,0.0,0.0
33,4,0.8095,0.0,0.0,0.0
33,5,0.8095,0.0,0.0,0.0
33,6,0.8095,0.0,0.0,0.0
33,7,0.8095,0.25,0.0,0.25
33,8,0.8095,0.0,0.0,0.0
33,9,0.8095,0.0,0.0,0.0
33,10,0.8095,0.0,0.0,0.0
33,11,0.8095,0.0,0.0,0.0
33,12,0.8095,0.0,0.0,0.0
33,13,0.8095,0.0,0.0,0.0
33,14,0.8095,0.012500000186264515,0.0,0.012500000186264515
33,15,0.8095,0.0,0.0,0.0
34,0,0.8333,0.0,0.0,0.0
34,1,0.8333,0.0,0.0,0.0
34,2,0.8333,0.0,0.0,0.0
34,3,0.8333,0.0,0.0,0.0
34,4,0.8333,0.0,0.0,0.0
34,5,0.8333,0.0,0.0,0.0
34,6,0.8333,0.0,0.0,0.0
34,7,0.8333,0.0,0.0,0.0
34,8,0.8333,0.0,0.0,0.0
34,9,0.8333,0.2750000059604645,0.0,0.2750000059604645
34,10,0.8333,0.0,0.0,0.0
34,11,0.8333,0.0,0.0,0.0
34,12,0.8333,0.012500000186264515,0.0,0.012500000186264515
34,13,0.8333,0.0,0.0,0.0
34,14,0.8333,0.0,0.0,0.0
34,15,0.8333,0.0,0.0,0.0
35,0,0.8571,0.0,0.0,0.0
35,1,0.8571,0.0,0.0,0.0
35,2,0.8571,0.0,0.0,0.0
35,3,0.8571,0.0,0.0,0.0
35,4,0.8571,0.0,0.0,0.0
35,5,0.8571,0.0,0.0,0.0
35,6,0.8571,0.0,0.0,0.0
35,7,0.8571,0.0,0.0,0.0
35,8,0.8571,0.0,0.0,0.0
35,9,0.8571,0.0,0.0,0.0
35,10,0.8571,0.0,0.0,0.0
35,11,0.8571,0.0,0.0,0.0
35,12,0.8571,0.0,0.0,0.0
35,13,0.8571,0.0,0.0,0.0
35,14,0.8571,0.03750000149011612,0.0,0.03750000149011612
35,15,0.8571,0.0,0.0,0.0
36,0,0.881,0.0,0.0,0.0
36,1,0.881,0.0,0.0,0.0
36,2,0.881,0.0,0.0,0.0
36,3,0.881,0.0,0.0,0.0
36,4,0.881,0.0,0.0,0.0
36,5,0.881,0.0,0.0,0.0
36,6,0.881,0.0,0.0,0.0
36,7,0.881,0.0,0.0,0.0
36,8,0.881,0.0,0.0,0.0
36,9,0.881,0.0,0.0,0.0
36,10,0.881,0.0,0.0,0.0
36,11,0.881,0.0,0.0,0.0
36,12,0.881,0.02500000037252903,0.0,0.02500000037252903
36,13,0.881,0.0,0.0,0.0
36,14,0.881,0.0,0.0,0.0
36,15,0.881,0.0,0.0,0.0
37,0,0.9048,0.0,0.0,0.0
37,1,0.9048,0.0,0.0,0.0
37,2,0.9048,0.0,0.0,0.0
37,3,0.9048,0.0,0.0,0.0
37,4,0.9048,0.0,0.0,0.0
37,5,0.9048,0.0,0.0,0.0
37,6,0.9048,0.0,0.0,0.0
37,7,0.9048,0.0,0.0,0.0
37,8,0.9048,0.0,0.0,0.0
37,9,0.9048,0.0,0.0,0.0
37,10,0.9048,0.0,0.0,0.0
37,11,0.9048,0.0,0.0,0.0
37,12,0.9048,0.0,0.0,0.0
37,13,0.9048,0.0,0.0,0.0
37,14,0.9048,0.0,0.0,0.0
37,15,0.9048,0.0,0.0,0.0
